2018;10;24;21;00;0;1;11.54;85
2018;10;24;22;00;0;1;11.31;87
2018;10;24;23;00;13;1;11.1;89
2018;10;25;0;00;100;1;11.13;89
2018;10;25;1;00;100;0;11.32;89
2018;10;25;2;00;100;0;10.9;85
2018;10;25;3;00;100;1;10.4;83
2018;10;25;4;00;100;0;9.91;79
2018;10;25;5;00;100;1;9.5;79
2018;10;25;6;00;100;175;9.9;81
2018;10;25;7;00;100;126;10.09;83
2018;10;25;8;00;100;315;10.07;85
2018;10;25;9;00;100;261;10.37;86
2018;10;25;10;00;100;132;11.27;81
2018;10;25;11;00;4.5;3004;12.58;76
2018;10;25;12;00;3;9751;14.33;70
2018;10;25;13;00;5.7;3760;16.95;62
2018;10;25;14;00;4.5;7076;16.91;64
2018;10;25;15;00;4.5;5457;18.24;58
2018;10;25;16;00;0.3;6287;18.81;56
2018;10;25;17;00;0;7031;18.62;57
2018;10;25;18;00;2.1;6644;17.62;62
2018;10;25;19;00;0;4387;15.79;70
2018;10;25;20;00;0;0;14.28;76
2018;10;25;21;00;0;1;12.67;81
2018;10;25;22;00;0;0;11.64;85
2018;10;25;23;00;4;0;10.86;87
2018;10;26;0;00;27;1;10.31;89
2018;10;26;1;00;100;1;10.68;89
2018;10;26;2;00;100;0;10.88;88
2018;10;26;3;00;100;0;10.75;87
2018;10;26;4;00;100;1;10.43;86
2018;10;26;5;00;100;0;9.65;86
2018;10;26;6;00;100;163;8.84;84
2018;10;26;7;00;100;363;7.82;84
2018;10;26;8;00;75;834;7.37;86
2018;10;26;9;00;3;7553;8.02;86
2018;10;26;10;00;1;6124;9.14;76
2018;10;26;11;00;3.6;7110;10.86;71
2018;10;26;12;00;1.8;4390;12.53;68
2018;10;26;13;00;3.3;7306;13.97;66
2018;10;26;14;00;7.5;3973;15;54
2018;10;26;15;00;10.8;3533;15.72;51
2018;10;26;16;00;39;1045;15.78;51
2018;10;26;17;00;51;1660;15.65;52
2018;10;26;18;00;100;928;15.17;54
2018;10;26;19;00;100;816;14.37;58
2018;10;26;20;00;100;1;13.53;61
2018;10;26;21;00;100;0;13.04;63
2018;10;26;22;00;100;1;12.71;65
2018;10;26;23;00;100;0;12.53;65
2018;10;27;0;00;100;0;12.34;66
2018;10;27;1;00;100;1;11.73;68
2018;10;27;2;00;100;1;11.19;70
2018;10;27;3;00;100;0;10.96;69
2018;10;27;4;00;100;1;9.82;78
2018;10;27;5;00;100;1;9.26;86
2018;10;27;6;00;100;919;9.13;89
2018;10;27;7;00;100;393;8.8;93
2018;10;27;8;00;100;348;6.13;90
2018;10;27;9;00;100;118;6.7;89
2018;10;27;10;00;100;191;6.75;83
2018;10;27;11;00;100;391;7.37;76
2018;10;27;12;00;82;740;7.94;70
2018;10;27;13;00;100;595;8.12;65
2018;10;27;14;00;100;458;9.36;71
2018;10;27;15;00;100;527;9.2;70
2018;10;27;16;00;100;447;8.88;70
2018;10;27;17;00;100;317;9.06;68
2018;10;27;18;00;100;225;8.71;72
2018;10;27;19;00;100;249;8.16;82
2018;10;27;20;00;100;0;7.95;90
2018;10;27;21;00;100;0;7.86;83
2018;10;27;22;00;100;1;7.38;78
2018;10;27;23;00;100;1;6.76;78
2018;10;28;0;00;100;0;6.49;81
2018;10;28;1;00;100;1;6.27;85
2018;10;28;2;00;100;0;6.03;89
2018;10;28;3;00;100;0;5.83;90
2018;10;28;4;00;100;0;5.7;89
2018;10;28;5;00;100;1;5.83;82
2018;10;28;6;00;100;927;5.55;79
2018;10;28;7;00;100;268;5.38;79
2018;10;28;8;00;100;154;5.41;78
2018;10;28;9;00;100;584;5.59;76
2018;10;28;10;00;100;677;6.44;73
2018;10;28;11;00;100;347;7.14;69
2018;10;28;12;00;100;674;7.89;66
2018;10;28;13;00;100;187;8.2;65
2018;10;28;14;00;100;607;6.71;67
2018;10;28;15;00;100;368;6.94;66
2018;10;28;16;00;100;609;6.99;66
2018;10;28;17;00;100;831;6.92;66
2018;10;28;18;00;100;823;6.59;66
2018;10;28;19;00;100;699;5.97;69
2018;10;28;20;00;100;0;5.55;71
2018;10;28;21;00;100;1;5.4;72
2018;10;28;22;00;100;1;5.39;72
2018;10;28;23;00;100;0;5.13;74
