2018;07;21;20;00;79;969;22.26;57
2018;07;21;21;00;43;2757;21.66;59
2018;07;21;22;00;37;1;20.81;63
2018;07;21;23;00;0;1;19.98;66
2018;07;22;0;00;100;0;19.59;66
2018;07;22;1;00;100;0;18.85;70
2018;07;22;2;00;100;1;18.1;74
2018;07;22;3;00;100;0;17.73;75
2018;07;22;4;00;1;1;17.08;78
2018;07;22;5;00;0;0;16.64;78
2018;07;22;6;00;0;5725;16.73;76
2018;07;22;7;00;4;6041;17.57;73
2018;07;22;8;00;0;3048;19.09;70
2018;07;22;9;00;0;9250;20.55;65
2018;07;22;10;00;10;6805;21.95;59
2018;07;22;11;00;10;7226;23.19;51
2018;07;22;12;00;10;5735;24.15;47
2018;07;22;13;00;10;3664;24.92;44
2018;07;22;14;00;54;1090;25.52;43
2018;07;22;15;00;100;194;25.64;44
2018;07;22;16;00;52;2035;23.64;55
2018;07;22;17;00;100;950;22.7;61
2018;07;22;18;00;80;453;22.4;62
2018;07;22;19;00;100;634;22.89;61
2018;07;22;20;00;0;6554;22.61;62
2018;07;22;21;00;0;3771;21.69;65
2018;07;22;22;00;0;0;20.69;69
2018;07;22;23;00;0.3;1;19.95;72
